candidate_pool_size,embedding_model,lane,latency_count,latency_max_ms,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_path,latency_status,metrics_path,model,mrr@10,ndcg@10,no_qrels_query_count,query_count,recall@40,status
40,BAAI/bge-m3,runtime_top40,300,767.7122000022791,479.0646253328305,475.12190000270493,527.5006250187289,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\baai_bge_m3\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\baai_bge_m3\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.5992460317460317,0.40979541583298995,0,300,0.5265239066489067,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,592.6674000220373,470.2240940008778,464.7930000210181,513.0161950102774,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.6017910052910053,0.41476993697361825,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,533.073200029321,461.59437766783714,459.00065000751056,506.7647349991604,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.5252526455026455,0.3405031711476738,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,551.530199998524,464.01232200131443,460.3976500220597,507.47265002573846,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.43688095238095237,0.26530772510909006,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,541.7889999807812,463.855397333197,462.2665000206325,504.8311999969883,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_base\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-base,0.6029126984126983,0.41573912894900783,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,1915.887500043027,1548.9292689981328,1534.5582999871112,1675.9207899856847,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\baai_bge_m3\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\baai_bge_m3\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7364021164021164,0.5057694907366248,0,300,0.5265239066489067,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,1886.3595000002533,1550.361631332392,1538.1884999806061,1693.3968399825972,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7345026455026455,0.5091502591405336,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,1847.7433000225574,1534.9617333351246,1526.9496999972034,1676.7147150065284,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.6471362433862434,0.41480772526452003,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,1888.2720999536105,1533.4197136691848,1524.66190000996,1659.995754971169,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.526957671957672,0.3067201952042145,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,1896.6839999775402,1552.1451783343218,1534.353299997747,1690.4943749628728,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\baai_bge_reranker_v2_m3\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,BAAI/bge-reranker-v2-m3,0.7268412698412698,0.4974346990557529,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,663.1190000334755,160.73920500076687,158.67845003958791,176.99253997416236,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\baai_bge_m3\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.7395965608465609,0.5030111124878042,0,300,0.5265239066489067,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,199.32600000174716,159.63854500014955,158.33599999314174,177.0335749752121,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.734989417989418,0.5039126419471386,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,216.86610003234819,157.7641616684074,156.7704000044614,173.2844899961492,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.6478227513227514,0.412866722272962,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,202.3545000120066,157.26248899882194,156.49729999131523,172.74722000584006,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.5397222222222222,0.31043758425615975,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,196.28410000586882,158.17405666632112,157.2042000188958,175.62550999282394,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,pass,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\jinaai_jina_reranker_v2_base_multilingual\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,jinaai/jina-reranker-v2-base-multilingual,0.7299246031746032,0.4952747954759219,0,300,0.5168065684315684,completed
40,BAAI/bge-m3,runtime_top40,300,1787.2947999858297,1523.3890396663144,1525.136600015685,1656.9521799916402,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\baai_bge_m3\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\baai_bge_m3\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.699978835978836,0.47807395540490527,0,300,0.5265239066489067,completed
40,intfloat/multilingual-e5-large,runtime_top40,300,1743.751300033182,1523.2002509992647,1524.2551999981515,1643.1711250304943,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\intfloat_multilingual_e5_large\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\intfloat_multilingual_e5_large\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.6959404761904762,0.48242422140692487,0,300,0.5384313510563511,completed
40,bkai-foundation-models/vietnamese-bi-encoder,runtime_top40,300,1768.4718000236899,1508.3106710008967,1508.1010500143748,1624.8550650430843,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\bkai_foundation_models_vietnamese_bi_encoder\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.623271164021164,0.4006236599802864,0,300,0.369621225996226,completed
40,dangvantuan/vietnamese-embedding,runtime_top40,300,1809.3102000420913,1512.874067000036,1515.4432499839459,1627.4521250015825,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\dangvantuan_vietnamese_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\dangvantuan_vietnamese_embedding\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.5022063492063492,0.2957668043368237,0,300,0.24019670607170607,completed
40,contextboxai/halong_embedding,runtime_top40,300,1762.1139999828301,1516.519225667386,1523.7893000012264,1635.0044349848758,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\contextboxai_halong_embedding\runtime_top40\top_40\latency.json,reject,C:\uit_HK5\CS431\final_project\experiments\runs\reranker\recursive\20260615T140513Z\models\namdp_ptit_viranker\contextboxai_halong_embedding\runtime_top40\top_40\metrics.json,namdp-ptit/ViRanker,0.6876772486772487,0.4759917553919594,0,300,0.5168065684315684,completed
